feature_name,feature_tag,Name,Address,Latitude,Longitude
99 Speedmart,convenience_store,3095 - (PH) Taman Kolej,"No: P1 & P2 (Ground Floor), Jalan Kolej 1, Taman Kolej, 28700 Bentong, Pahang Darul Makmur.",3.4866,101.9138613
99 Speedmart,convenience_store,3096 - (JH) Taman Putera Indah,"No: 16 & 17 (Ground Floor), Jalan Putera Indah 3/1, Taman Putera Indah, 83010 Batu Pahat, Johor Darul Takzim.",1.93211,102.9495113
99 Speedmart,convenience_store,3097 - Jinjang Selatan 2,"No: 492 & 493 (Ground Floor), Jalan Jambu Gajus, Jinjang Selatan, 52000 Kuala Lumpur.",3.20665,101.6630913
99 Speedmart,convenience_store,3098 - Mesra Prima,"No: B-LG-01 & B-LG-02 (Ground Floor), Mesra Prima, Jalan Ikan Emas, Taman Pandan Mesra, 68000 Ampang Jaya, Selangor Darul Ehsan.",3.13181,101.7702813
99 Speedmart,convenience_store,3099 - (ME) Taman Paya Rumput Utama,"No: 11 & 13 (Ground Floor), Jalan Inang 4, Taman Paya Rumput Utama, 76450 Melaka.",2.27996,102.2154813
99 Speedmart,convenience_store,3100 - (PK) Kampung Tengku Hussein Baru,"No: 9 & 11 (Ground Floor), Jalan Syukur, , Kampung Tengku Hussein Baru, 30020 Ipoh, Perak Darul Ridzuan.",4.61992,101.0573413
99 Speedmart,convenience_store,3101 - (JH) Taman Desa Harmoni,"No: 24 & 26 (Ground Floor), Jalan Harmoni 3/2, Taman Desa Harmoni, 81100 Johor Bahru Johor Darul Takzim.",1.5195754,103.7942113
99 Speedmart,convenience_store,3102 - (JH) Taman Sri Pantai,"No: 3 & 4 (Ground Floor), Jalan Taman Sri Pantai, Taman Sri Pantai, 86800 Mersing,  Johor Darul Takzim.",2.3927554,103.8508913
99 Speedmart,convenience_store,31023 - (SBH) Astana Height,"Ground Floor, Lot 5 & Lot 6, Astana Height Ph 3, Bt 1.5, Jalan Lalang, Mile 1.5, Off Jalan Utara, P.O Box 850, 90709 Sandakan, Sabah.",5.853748,118.1142151
99 Speedmart,convenience_store,3103 - (PH) Bukit Rangin Perdana,"No : A21 & A23 (Ground Floor), Lorong Bukit Rangin Perdana 2/26, Perumahan Bukit Rangin Perdana 2, 25150 Kuantan, Pahang Darul Makmur.",3.8040553,103.2514213
99 Speedmart,convenience_store,3104 - (PK) Taman Bercham Baru,"No : 9 & 11 (Ground Floor), Persiaran Bercham Timur 1, Taman Bercham Baru, 31400 Ipoh, Perak Darul Ridzuan.",4.6386553,101.1281813
99 Speedmart,convenience_store,3105 - Taman Bahtera,"No : 21 & 23 (Ground Floor), Jalan Bahtera 1B, Taman Bahtera, Hulu Bernam, 44110 Hulu Bernam, Selangor Darul Ehsan.",3.6737554,101.5289913
99 Speedmart,convenience_store,3106 - (PH) Kampung Sungai Deraka,"No: B4 & B6 (Ground Floor), Lorong Kempadang 2/2, Kampung Sungai Deraka, Perumahan Kempadang 2, 26060 Kuantan, Pahang Darul Makmur.",3.76687,103.3107451
99 Speedmart,convenience_store,3107 - (PK) PP Ampang Baru,"No : 29 & 31 (Ground Floor), Jalan Ampang Baru 6c, Pusat Perdagangan Ampang Baru, 31350 Ipoh, Perak Darul Ridzuan.",4.58469,101.1233551
99 Speedmart,convenience_store,3108 - Residensi Unggul Kepong,"No: G-15 (Ground Floor), Residensi Unggul Kepong, Jalan Vista Mutiara 1, Kepong Baru, 52000 Kuala Lumpur.",3.20731,101.6456551
99 Speedmart,convenience_store,3109 - (PH) Taman Seri Mahkota Aman,"No: A7 & A9 (Ground Floor), Lorong Seri Mahkota Aman 3/1,  Taman Seri Mahkota Aman, 26070 Kuantan, Pahang Darul Makmur.",3.75045,103.1900651
99 Speedmart,convenience_store,3110 - (ME)Taman Tangga Batu,"No: 11 & 13 (Ground Floor), Jalan Tangga Batu 1/2, Taman Tangga Batu Seksyen 1, 76400 Melaka.",2.25424,102.1453451
99 Speedmart,convenience_store,3111 - (PH) Perumahan Makmur Inderapura Jaya,"No : B22 & B24 (Ground Floor), Lorong IPJ 1, Perumahan Makmur Inderapura Jaya, 25150 Kuantan, Pahang Darul Makmur.",3.72513,103.2700413
99 Speedmart,convenience_store,3112 - (JH) Taman Harmoni,"No : 44 (Ground Floor), Jalan Harmoni, Taman Harmoni, 86200 Simpang Renggam, Johor Darul Takzim.",1.83787,103.3031513
99 Speedmart,convenience_store,31123 - (SBH) Patikang Point,"Lot 1 & 2, Patikang Point, Kampung Patikang Ulu, NT 133130702, 89008 Keningau, Sabah",5.34567,116.1237951
99 Speedmart,convenience_store,3113 - (JH) Taman Air Biru,"No : 51 (Ground Floor), Jalan 9/17, Taman Air Biru, 81700 Pasir Gudang,  Johor Darul Takzim.",1.4585,103.9104213
99 Speedmart,convenience_store,3114 - (JH) Taman Tampoi Indah 2,"No : G-47, G-49, G-51 & G-53 (Ground Floor), Jalan Mawar 7, Taman Tampoi Indah 2, 81200 Johor Bahru, Johor Darul Takzim.",1.51258,103.6797713
99 Speedmart,convenience_store,3115 - (PK) Jalan Baling,"No: PT 5004 & PT 5005 (Ground Floor), Jalan Baling, 33100 Pengkalan Hulu, Perak Darul Ridzuan.",5.71265,100.9941313
99 Speedmart,convenience_store,3116 - Taman Perindustrian Kinrara,"No : 19 & 21 (Ground Floor), Jalan TPK 2/8, Taman Perindustrian Kinrara Seksyen 2, 47150 Puchong, Selangor Darul Ehsan.",3.04835,101.6355613
99 Speedmart,convenience_store,3117 - Taman Perindustrian Teknologi Tinggi Subang,"No : 33 & 35 (Ground Floor), Jalan Nilam 1/2,  Taman Perindustrian Teknologi Tinggi Subang, 40000 Shah Alam,  Selangor Darul Ehsan.",3.0671388,101.5596057
99 Speedmart,convenience_store,3118 - (JH) Jalan Tun Dr Ismail,"No : 24 & 25 (Ground Floor), Jalan Tun Dr Ismail, 85400 Chaah, Johor Darul Takzim.",2.25047,103.0397813
99 Speedmart,convenience_store,3119 - (KH) Serdang Avenue,"No : 13A & 14A (Ground Floor), Jalan Tengah, Serdang Avenue, 09800 Serdang, Kedah Darul Aman.",5.21045,100.6110113
99 Speedmart,convenience_store,3120 - Bandar Pinggiran Subang 4,"No : 22 & 24 (Ground Floor), Jalan BM U5/BM, Bandar Pinggiran Subang, Seksyen U5, 40150 Shah Alam, Selangor Darul Ehsan.",3.16366,101.5452013
99 Speedmart,convenience_store,3121 - Taman Dagang 2,"No: G-15 (Ground Floor), Jalan Dagang B/3A, Taman Dagang, 68000 Ampang, Selangor Darul Ehsan.",3.14865,101.7524513
99 Speedmart,convenience_store,3122 - PPA1M Bukit Jalil,"No: G-01 (Ground Floor), PPA1M Bukit Jalil, Lebuhraya Bukit Jalil, Bukit Jalil, 57000 Kuala Lumpur.",3.05459,101.6940413
99 Speedmart,convenience_store,31223 - (SBH) Bandar Kim Fung,"Lot 4 & 5, Ground Floor, Block B, Bandar Kim Fung, Mile 4, North Road, 90000 Sandakan, Sabah.",5.855739,118.0749131
99 Speedmart,convenience_store,3123 - (KH) Taman Seri Mahkota,"No: 124 (Ground Floor), Lorong Mahkota 8/1, Taman Seri Mahkota, 09000 Kulim, Kedah Darul Aman.",5.35173,100.5824513
99 Speedmart,convenience_store,3124 - (JH) Taman Putrimas,"No: 144 (Ground Floor), Jalan Putri 1, Taman Putrimas, 86200 Simpang Renggam, Johor Darul Takzim.",1.81367,103.3150213
99 Speedmart,convenience_store,3125 - (JH) Bandar Dato Onn 3,"No: 1 (Ground Floor), Jalan Perjiranan 4/6, Bandar Dato Onn, 81100 Johor Bahru,  Johor Darul Takzim.",1.56339,103.7310013
99 Speedmart,convenience_store,3126 - (PG) Jalan Sungai Dua,"No : 91-G-21 & 93-G-22 (Ground Floor), Jalan Sungai Dua, Mukim 13, 11700 Glugor, Pulau Pinang.",5.35249,100.2997413
99 Speedmart,convenience_store,3127 - (PG) Taman Seri Merbau,"No : 150 & 152 (Ground Floor), Lorong Merbau Jaya 1, Taman Seri Merbau, 13800 Butterworth, Pulau Pinang.",5.45434,100.4370313
99 Speedmart,convenience_store,3128 - (JH) Taman Indah Tangkak,"No: 6 & 7 (Ground Floor), Jalan Payamas, Taman Indah, 84900 Tangkak, Johor Darul Takzim.",2.27835,102.5449313
99 Speedmart,convenience_store,3129 - (JH) Jalan Sungai Gurap Pontian,"No : 1 & 2 (Ground Floor), Jalan Sungai Gurap, 82000 Pontian, Johor Darul Takzim.",1.47327,103.3935713
99 Speedmart,convenience_store,3130 - (PK) Jalan Changkat Jong,"No: 54-A & 54-B  (Ground Floor), Jalan Changkat Jong, 36000 Teluk Intan, Perak Darul Ridzuan.",4.01105,101.0314913
99 Speedmart,convenience_store,3131 - (KH) Kawasan Perusahaan Tandop Baru,"No: A-4 & A-5  (Ground Floor), Susuran Tandop, Kawasan Perusahaan Tandop Baru, 05400 Alor Setar, Kedah Darul Aman.",6.08004,100.3603513
99 Speedmart,convenience_store,3132 - (PG) Taman Permatang Sintuk,"No: 11 & 13  (Ground Floor), Lorong Sintuk 1, Taman Permatang Sintuk, 13100 Penaga, Pulau Pinang.",5.51332,100.4014613
99 Speedmart,convenience_store,31323 - (SBH) Kampung Beringis,"NT. No 023175000, Kg. Beringis, Jalan Beringis Kawang, 89600 Papar, Sabah.",5.78774,115.9907651
99 Speedmart,convenience_store,3133 - (ME) Bandar Batang Melaka,"No: J5531 & J5532  (Ground Floor), Jalan Besar, Kg Tengah, Bandar Batang Melaka, 73300 Batang Melaka, Melaka.",2.47206,102.4124313
99 Speedmart,convenience_store,3134 - (JH) Taman Zamrud,"No: 3 & 5  (Ground Floor), Jalan Zamrud 1, Taman Zamrud, Parit Bakar, Jalan Abdul Rahman, 84010 Muar, Johor Darul Takzim.",1.99599,102.5960413
99 Speedmart,convenience_store,3135 - (KH) Taman Seri Jenaris,"No: 49 & 50  (Ground Floor), Jalan Seri Jenaris 1, Taman Seri Jenaris, 08500 Tikam Batu, Kedah Darul Aman.",5.59379,100.4470413
99 Speedmart,convenience_store,3136 - Taman Sekinchan Damai,"No: 36 & 38  (Ground Floor), Jalan SD 1, Taman Sekinchan Damai, 45400 Sekinchan, Selangor Darul Ehsan.",3.50515,101.0971713
99 Speedmart,convenience_store,3137 - Taman Melawati 3,"No: 24  (Ground Floor), Jalan E1, Taman Melawati, 53100 Kuala Lumpur.",3.22185,101.7386213
99 Speedmart,convenience_store,3138 - (KH) KP Sultan Abdul Hamid,"No: 121 & 122  (Ground Floor), Kompleks Perniagaan Sultan Abdul Hamid, Persiaran SSAH 16,  05050 Alor Setar, Kedah Darul Aman.",6.10371,100.3589113
99 Speedmart,convenience_store,3139 - (PK) Taman Acheh Maju,"No: 2 & 3 (Ground Floor), Jalan Acheh Maju 2/1, Taman Acheh Maju 2, 32000 Sitiawan, Perak Darul Ridzuan.",4.24705,100.6772713
99 Speedmart,convenience_store,3140 - Gaia Boulevard,"No: 13A & 15  (Ground Floor), Gaia Boulevard, Bandar Rawang Gamuda Gardens, 48050 Rawang, Selangor Darul Ehsan.",3.28257,101.5397413
99 Speedmart,convenience_store,3141 - (JH) Taman Sri Bahagia,"No: 55 & 57  (Ground Floor), Jalan Sri Bahagia 5, Taman Sri Bahagia, 81200 Johor Bahru, Johor Darul Takzim.",1.51029,103.7279613
99 Speedmart,convenience_store,3142 - Pusat Perniagaan Amber,"No:  GF-32 & GF-33 (Ground Floor), Pusat Perniagaan Amber, Persiaran Oleander, Gamuda Kemuning 25.7, 42500 Telok Panglima Garang, Selangor Darul Ehsan.",2.95284,101.5503713
99 Speedmart,convenience_store,31423 - (SBH) Plaza Lemawang,"Ground Floor, Lot No.1 & 2, Phase A3, Plaza Lemawang, Jalan Tuaran- Kota Belud, 89200 Tuaran, Sabah.",6.208558,116.2473981
99 Speedmart,convenience_store,3143 - Jalan Kovil Hilir,"No: 25 & 27 (Ground Floor), Jalan Kovil Hilir, 51100 Kuala Lumpur.",3.17763,101.6868213
99 Speedmart,convenience_store,3144 - (ME) Taman Bukit Rambai Putra,"No: 7 & 9 (Ground Floor), Jalan BRP 1A, Taman Bukit Rambai Putra, 75260 Melaka.",2.27293,102.1761413
99 Speedmart,convenience_store,3145 - (PK) Taman Tulip Jaya,"No:  5 & 6 (Ground Floor), Jalan Tulip Jaya, Taman Tulip Jaya, 33100 Pengkalan Hulu, Perak Darul Ridzuan.",5.71117,101.0002213
99 Speedmart,convenience_store,3146 - (PG) The Sun,"No: 1-1-5 & 1-1-6 (Ground Floor), Tingkat Bukit Kecil 3, The Sun, 11900 Bayan Lepas, Pulau Pinang.",5.33519,100.2958413
99 Speedmart,convenience_store,3147 - (KH) Taman Sejahtera,"No: 13 & 14 (Ground Floor), Jalan Sejahtera 1, Taman Sejahtera, 08200 Sik, Kedah Darul Aman.",5.82078,100.6465713
99 Speedmart,convenience_store,3148 - Shah Alam Sek 13 (3),"No: 20 & 22 (Ground Floor), Jalan 13/30, Seksyen 13, 40100 Shah Alam, Selangor Darul Ehsan.",3.08812,101.5443013
99 Speedmart,convenience_store,3149 - Plaza Kasturi Cheras,"No: 9 & 11 (Ground Floor), Jalan Kasturi 3, Plaza Kasturi Cheras, 43200 Cheras, Selangor Darul Ehsan.",3.03842,101.7659413
99 Speedmart,convenience_store,3150 -(NS) Pusat Perniagaan Ara,"No: 31 & 33 (Ground Floor), Jalan Ara 1, Pusat Perniagaan Ara, 72100 Bahau, Negeri Sembilan Darul Khusus.",2.81268,102.4120713
99 Speedmart,convenience_store,3151 - Pusat Perniagaan Bestari,"No: 83 & 85 (Ground Floor), Jalan Permata 1/KS09, Pusat Perniagaan Bestari, Taman Perindustrian Air Hitam, 42000 Klang, Selangor Darul Ehsan.",2.96339,101.4629913
99 Speedmart,convenience_store,3152 - (ME) Bandar Jasin Bestari,"No: JC 8948 & JC 8949 (Ground Floor), Jalan BJB Seksyen 5/2, Bandar Jasin Bestari Seksyen 5, 77200 Jasin Melaka.",2.28113,102.3894513
99 Speedmart,convenience_store,31523 - (SBH) Kampung Masangkong,"Ground Floor, Lot 1 & 2, CL 055320084, Mile 9, Jalan Sikuati, 89058 Kudat Sabah.",6.9116603,116.7332961
99 Speedmart,convenience_store,3153-(JH) Taman BCB,"No: 67 & 69 (Ground Floor), Jalan Cahaya Baru 1, Taman Bandar Cahaya Baru, 83700 Yong Peng, Johor Darul Takzim.",2.00746,103.0673713
99 Speedmart,convenience_store,3154 - (ME) Taman Malim Jaya 2,"No: G-6 & G-7 (Ground Floor), Blok Bunga Raya 1, Jalan Abadi 1, Taman Malim Jaya, 75250 Hang Tuah Jaya, Melaka.",2.24584,102.2324013
99 Speedmart,convenience_store,3155 - Taman Daya 5,"No: 27 & 29 (Ground Floor), Jalan Sagu 18, Taman Daya, 81100 Johor Bahru, Johor Darul Takzim.",1.54515,103.7630913
99 Speedmart,convenience_store,3156 - (NS) Kuala Sawah,"No : 1885 & 1886 (Ground Floor), Jalan Besar, Kuala Sawah, 71200 Rantau, Negeri Sembilan Darul Khusus.",2.62661,101.9474713
99 Speedmart,convenience_store,3157 - (JH) Taman Austin Perdana,"No : G-03 & G-05 (Ground Floor), Jalan Austin Perdana 2/23, Taman Austin Perdana, 81100 Johor Bahru, Johor Darul Takzim.",1.5471,103.7788913
99 Speedmart,convenience_store,3158 - (KH) Taman Vistana Indah,"No 2 (Ground Floor), Jalan Vistana Indah 1, Taman VIstana Indah, Jalan Langgar, 06500 Langgar, Kedah Darul Aman.",6.15127,100.4062113
99 Speedmart,convenience_store,3159 - (PK) Taman Impiana Bidor,"No: 6 & 7 (Ground Floor), Jalan Impiana 1, Taman Impiana Bidor, 35500 Bidor, Perak Darul Ridzuan.",4.05468,101.2905413
99 Speedmart,convenience_store,3160 - (NS) Taman Samudra,"No: 11 & 12 (Ground Floor), Persiaran Kurau 1, Taman Samudra, 71000 Port Dickson, Negeri Sembilan Darul Khusus.",2.543863,101.7983493
99 Speedmart,convenience_store,3161 - (NS) PP Laman Galla,"No: G-04 & G-05 (Ground Floor), Jalan Perniagaan Laman Galla, Pusat Perniagaan Laman Galla, 71800 Nilai, Negeri Sembilan Darul Khusus.",2.84292,101.8269113
99 Speedmart,convenience_store,3162 - (JH) Taman Puteri Kluang,"No: 16 & 17 (Ground Floor), Jalan Sutera 1/1, Taman Puteri, 86000 Kluang, Johor Darul Takzim.",2.07686,103.3543813
99 Speedmart,convenience_store,31623 - (SBH) Bandar Check Point,"Ground Floor, Lot 1 & 2, Block 1, Bandar Check Point, Jalan Labuk 90000 Sandakan, Sabah.",5.7605063,117.7563401
99 Speedmart,convenience_store,3163 - (KH) Kompleks Perniagaan Pelangi,"No: 19 & 20 (Ground Floor), Susuran Peremba 2, Kompleks Perniagaan Pelangi, Jalan Kuala Kedah, 05400 Alor Setar, Kedah Darul Aman.",6.10149,100.3456013
99 Speedmart,convenience_store,3164 - (PK) Gerbang Maju Rapat,"No: 42A & 46 (Ground Floor), Gerbang Rapat 1, Gerbang Maju Rapat, 31350 Ipoh, Perak Darul RIdzuan.",4.57433,101.1014013
99 Speedmart,convenience_store,3165 - Taman Maznah,"No: 391 & 392 (Ground Floor), Jalan Songket, Taman Maznah, 41000 Klang, Selangor Darul Ehsan.",3.02538,101.4726113
99 Speedmart,convenience_store,3166 - (KH) Taman Desa Kamela,"No: 1 & 2 (Ground Floor), Jalan Kamela 1, Taman Desa Kamela, Jalan Sungai Korok, 05400 Alor Setar, Kedah Darul Aman.",6.0557,100.3688013
99 Speedmart,convenience_store,3167 - (KH) Taman Jabi,"No: K-3 & K-4 (Ground Floor), Taman Jabi, Pokok Sena, 06400 Pokok Sena, Kedah Darul Aman.",6.1668,100.4986413
99 Speedmart,convenience_store,3168 - Taman Perepat Permai,"o : 4 & 6 (Ground Floor), Jalan 5C/KU15, Taman Perepat Permai, 42200 Kapar, Selangor Darul Ehsan.",3.11756,101.3625513
99 Speedmart,convenience_store,3169 - Setia Ecohill 2,"No : 6 & 8 (Ground Floor), Jalan Ecohill 1/6A, Setia Ecohill, 43500 Semenyih, Selangor Darul Ehsan.",2.92351,101.8534113
99 Speedmart,convenience_store,3170 - (PK) Taman Kurau Mutiara,"No : 26 & 28 (Ground Floor), Susur Kurau Mutiara, Taman Kurau Mutiara, 34500 Batu Kurau, Perak Darul Ridzuan.",4.97637,100.7873713
99 Speedmart,convenience_store,3171 - Pusat Perdagangan HillPark,"No: 35 & 37 (Ground Floor), Jalan Hillpark 11/10, Pusat Perdagangan Hillpark, 42300 Puncak Alam, Selangor Darul Ehsan.",3.21181,101.4531813
99 Speedmart,convenience_store,3172 - (JH) Taman Pulai Hijauan,"No : 2 (Ground Floor), Jalan Paprika 4, Taman Pulai Hijauan, 81300 Johor Bahru, Johor Darul Takzim.",1.55773,103.5663013
99 Speedmart,convenience_store,31723 - (SBH) Bandar Nam Tung,"Ground Floor, Lot 3 & 4, Block C, Bandar Nam Tung, Mile 2, Jalan Leila, 90000 Sandakan, Sabah.",5.8307293,118.0860541
99 Speedmart,convenience_store,3173 - (KH) Kompleks Perniagaan Deltat,"No : 2 & 3 (Ground Floor), Kompleks Pernigaan Deltat, Jalan Kubang Rotan, 06250 Alor Setar, Kedah Darul Aman.",6.14842,100.3185951
99 Speedmart,convenience_store,3174 - (PK) Medan Kamunting Jaya 2,"No: 12 & 14 (Ground Floor), Jalan Medan Kamunting Jaya 11, Medan Kamunting Jaya 2, 34600 Kamunting, Perak Darul Ridzuan.",4.8927,100.7225651
99 Speedmart,convenience_store,3175 - (KH) Bandar Puteri Jaya 3,"No: 10 & 11 (Ground Floor), Jalan Puteri Height 1/2, Bandar Puteri Jaya, 08000 Sungai Petani, Kedah Darul Aman.",5.62192,100.5385251
99 Speedmart,convenience_store,3176 - (NS) Taman Sri Gelugur,"No: 94 & 95 (Ground Floor), Taman Sri Gelugor, 72500 Juasseh, Negeri Sembilan Darul Khusus.",2.80682,102.3085451
99 Speedmart,convenience_store,3177 - Megamas Business Centre,"No : 1 (Ground Floor), Jalan Gelen K U19/K, Seksyen U19, 40160 Shah Alam, Selangor Darul Ehsan.",3.19234,101.5751451
99 Speedmart,convenience_store,3178 - (PK) Jalan Dato Sagor,"No: 2 (Ground Floor), Jalan Dato Sagor off Jalan Taiping, 33000 Kuala Kangsar, Perak Darul Ridzuan.",4.77189,100.9342651
99 Speedmart,convenience_store,3179 - (PH) Bandar Baru Rompin,"No: 25 & 26 (Ground Floor), Jalan Wawasan, Bandar Baru, 26800 Kuala Rompin, Pahang Darul Makmur.",2.79825,103.4829151
99 Speedmart,convenience_store,3180 - (KH) Jalan Datuk Kumbar,"No: 201 & 202 (Ground Floor), Jalan Datuk Kumbar, 05300 Alor Setar, Kedah Darul Aman.",6.11939,100.3847451
99 Speedmart,convenience_store,3181 - Perniagaan Jalan Melati,"No: 20 (Ground Floor), Jalan Melati 2A, Perniagaan Jalan Melati, Bukit Beruntung, 48300 Rawang, Selangor Darul Ehsan.",3.40708,101.5528651
99 Speedmart,convenience_store,3182 - (KH) Pekan Jitra Dua,"No: 108 (Ground Floor), Jalan Pekan Jitra 2, Pekan Jitra 2, 06000 Jitra, Kedah Darul Aman.",6.25845,100.4159251
99 Speedmart,convenience_store,31823 - (SBH) Taman Sentosa,"Ground Floor, Lot 4 & 5, Taman Sentosa, Jln Sentosa 1, 90000 Sandakan, Sabah.",5.854393,118.0963001
99 Speedmart,convenience_store,3183 - (JH) Taman Tampoi Utama,"No: 3 & 5 (Ground Floor), Jalan Sri Perkasa 2/18, Taman Tampoi Utama, 81200 Johor Bahru, Johor Darul Takzim.",1.5036933,103.6828397
99 Speedmart,convenience_store,3184 - (KH) Taman Pulasan 2,"No: 668A (Ground Floor), Jalan Pulasan 1/2A, Taman Pulasan, 06000 Jitra, Kedah Darul Aman.",6.270352,100.4410171
99 Speedmart,convenience_store,3185 - Netizen Residensi,"No: L1-13A & L1-15 (Ground Floor), Netizen Residensi, Lebuh Utama tun Hussein Onn, 43200 Cheras, Selangor Darul Ehsan.",3.049316,101.7690471
99 Speedmart,convenience_store,3186 - (PK) Bandar Baru Teluk Intan,"No: 132 & 134 (Ground Floor), Jalan Intan 5, Bandar Baru Teluk Intan, 36000 Teluk Intan, Perak Darul Ridzuan.",4.01871,101.0184351
99 Speedmart,convenience_store,3187 - Puteri Mart,"Lot No: MM1B & SL12 (Ground Floor), Puteri Mart, Lot 5466, Jalan Persiaran Puteri 1, 47100 Puchong, Selangor Darul Ehsan.",3.01792,101.6123851
99 Speedmart,convenience_store,3188 - (KH) Taman Mergong Jaya,"No: 298 & 299 (Ground Floor), Susuran Kebaya, Taman Mergong Jaya , 06250 Alor Setar, Kedah Darul Aman.",6.14046,100.3328851
99 Speedmart,convenience_store,3189 - (KH) Kompleks Perniagaan Hidayah,"No: 4 & 5 (Ground Floor), Jalan Hidayah, Kompleks Perniagaan Hidayah, Jalan Hutan Kampung, 05350 Alor Setar, Kedah Darul Aman.",6.15228,100.3965551
99 Speedmart,convenience_store,3190 - (JH) Taman Rinting 2,"No: 31 & 33 (Ground Floor), Jalan Balau 3, Taman Rinting, 81750 Masai, Johor Darul Takzim.",1.48691,103.8649151
99 Speedmart,convenience_store,3191 -  (JH) Taman Pulai Utama,"No: 1 (Ground Floor), Jalan Pulai 26, Taman Pulai Utama, 81300 Skudai, Johor Darul Takzim.",1.54479,103.6220151
99 Speedmart,convenience_store,3192 - (NS) Taman Bukit Berlian,"No: 18 & 19 (Ground Floor), Jalan Bukit Berlian, Taman Bukit Berlian, 71700 Mantin, Negeri Sembilan Darul Khusus.",2.8315,101.8941951
99 Speedmart,convenience_store,31923 - (SBH) Kampung Tambulion,"No. Title LA 974394, Kg. Tambulion, Jalan Kem Paradise Kota Belud, 89158 Kota Belud, Sabah.",6.3526863,116.4674031
99 Speedmart,convenience_store,3193 - (NS) Taman Desa Klana,"No: 8421 & 8422 (Ground Floor), Lorong Taman Desa Klana 2, Taman Desa Klana, 71750 Lenggeng, Negeri Sembilan Darul Khusus.",2.86504,101.9396651
99 Speedmart,convenience_store,3194 - (NS) Bandar Tasik Senangin,"No: 13, 14 & 15 (Ground Floor), Jalan Tasik Senangin 15/2, Bandar Tasik Senangin, 71750 Lenggeng, Negeri Sembilan Darul Khusus..",2.88095,101.9128451
99 Speedmart,convenience_store,3195 - (NS) Pekan Air Kuning,"No: 3407 & 3408 (Ground Floor), Pekan Air Kuning, 71200 Rantau, Negeri Sembilan Darul Khusus.",2.54836,101.9728451
99 Speedmart,convenience_store,3196 - (JH) Taman Mutiara Rini 3,"No: 7 & 9 (Ground Floor), Jalan Bestari 88, Taman Mutiara Rini, 81300 Skudai, Johor Darul Takzim.",1.49518,103.6141751
99 Speedmart,convenience_store,3197 - Taman Seri Serdang 3,"No: 442 (Ground Floor), Jalan Susur 1, Taman Sri Serdang, 43300 Seri Kembangan, Selangor Darul Ehsan.",3.00472,101.7144751
99 Speedmart,convenience_store,3198 - (JH) Taman Impian Emas 3,"No: 21 & 23 (Ground Floor), Jalan Impian Emas 2, Taman Impian Emas , 81300 Skudai, Johor Darul Takzim.",1.54111,103.6805151
99 Speedmart,convenience_store,3199 - (KH) Kompleks Perniagaan Pelangi 2,"No: 95 & 96 (Ground Floor), Susuran Pelangi, Kompleks Perniagaan Pelangi, 06000 Jitra, Kedah Darul Aman.",6.27496,100.4019251
99 Speedmart,convenience_store,3200 - (NS) Taman Aneka,"No: 56 & 57 (Ground Floor), Lorong Aneka 2, Taman Aneka, 71250 Pasir Panjang, Negeri Sembilan Darul Khusus.",2.42938,101.8615251
99 Speedmart,convenience_store,3201 - (PK) Taman Wawasan Jaya,"No: 1-G-10, 1-G-11 & 1-G-12 (Ground Floor), Jalan Wawasan 2, Taman Wawasan Jaya, 34200 Parit Buntar, Perak Darul Ridzuan.",5.1133,100.4796051
99 Speedmart,convenience_store,3202 - (ME) Taman Bukit Katil,"No: 28 & 30 (Ground Floor), Jalan Bayan, Taman Bukit Katil, 75450 Melaka.",2.22241,102.2962751
99 Speedmart,convenience_store,32023 - (SWK) Limbang Town,"Lot 2287 & 2288, Ground Floor, Lakil Shophouse, Jalan Muhibbah, 98700 Limbang, Sarawak.",4.76097,115.0128851
99 Speedmart,convenience_store,3203 - (PK) Taman Rekreasi Tambun,"No: 30 & 32 (Ground Floor), Persiaran SCI 2/1, Taman Rekreasi Tambun, Bandar Sunway Ipoh, 31150 Ulu Kinta, Perak Darul Ridzuan.",4.62102,101.1472451
99 Speedmart,convenience_store,3204 - (KH) Kompleks Perniagaan Langgar,"No: 28 & 29 (Ground Floor), Kompleks Perniagaan Langgar, 06500 Langgar, Kedah Darul Aman.",6.1454,100.4335051
99 Speedmart,convenience_store,3205 - (KH) Taman Bawal,"No: 37 & 38 (Ground Floor), Jalan Bawal 3, Taman Bawal, 06150 Ayer Hitam, Kedah Darul Aman.",6.2262253,100.2557451
99 Speedmart,convenience_store,3206 - (KH) Kompleks Perniagaan Wawasan,"No: 43 & 45 (Ground Floor), Kompleks Perniagaan Wawasan, Taman Wawasan, 06800 Kota Sarang Semut, Kedah Darul Aman.",5.97162,100.3977651
99 Speedmart,convenience_store,3207 - (PH) Taman Shahzan Indera Mahkota,"No: B20 & B22 (Ground Floor), Lorong Shahzan IM 3, Taman Shahzan Indera Mahkota, 25200 Kuantan, Pahang Darul Makmur.",3.81878,103.2828551
99 Speedmart,convenience_store,3208 - (PH) Perumahan Tas Ria,"No: B16, B18 & B20 (Ground Floor), Jalan Tas Ria 2, Perumahan Tas Ria, 25150 Kuantan, Pahang Darul Makmur.",3.77336,103.2357951
99 Speedmart,convenience_store,3209 - (KH) Taman Jelutong,"No: 18 & 19 (Ground Floor), Lorong Jelutong 1/1, Taman Jelutong, 06010 Changlun, Kedah Darul Aman.",6.39851,100.4240851
